id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32736952,Rental unit in Munich · ★4.43 · 1 bedroom · 2 beds · 1 bath,243653896,Steffi,,Pasing-Obermenzing,48.15,11.46969,Entire home/apt,27,95,7,2019-03-28,0.13,1,0,0,
32743061,Boutique hotel in Munich · ★4.18 · 1 bedroom · 1 bed · 1 private bath,246034712,Mery,,Sendling-Westpark,48.11698,11.53024,Private room,240,1,11,2022-10-03,0.21,4,330,1,
32743696,Boutique hotel in Munich · ★4.60 · 1 bedroom · 2 beds · 1 private bath,246034712,Mery,,Sendling-Westpark,48.11698,11.53024,Private room,239,1,10,2022-09-23,0.19,4,318,1,
32743898,Boutique hotel in Munich · ★4.63 · 1 bedroom · 2 beds · 1 private bath,246034712,Mery,,Sendling-Westpark,48.11815,11.53092,Private room,324,1,16,2023-09-04,0.30,4,330,5,
32744062,Boutique hotel in Munich · ★4.43 · 1 bedroom · 3 beds · 1 private bath,246034712,Mery,,Sendling-Westpark,48.11756,11.53097,Private room,410,1,7,2022-10-22,0.13,4,332,1,
32757651,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 shared bath,171936876,Mo.Loudini,,Moosach,48.17914,11.51208,Private room,95,1,0,,,2,265,0,
32762113,Rental unit in Munich · ★4.90 · 2 bedrooms · 2 beds · 1 bath,81788873,Mariel,,Sendling-Westpark,48.11223,11.53068,Entire home/apt,200,7,10,2023-05-14,0.20,1,123,1,
32779589,Rental unit in Munich · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,28046076,Theresa,,Maxvorstadt,48.15258,11.56251,Private room,166,2,79,2023-08-25,1.43,2,142,9,
32780406,Rental unit in Munich · 2 bedrooms · 1 bed · 1 bath,246563531,Biggi,,Schwabing-West,48.16727,11.56486,Entire home/apt,1000,3,1,2022-06-03,0.06,2,173,0,
32808173,Rental unit in Munich · ★5.0 · Studio · 1 bed · 1 bath,128649842,Diane,,Bogenhausen,48.15303,11.62133,Entire home/apt,90,2,10,2021-08-01,0.19,1,0,0,
32824584,Rental unit in Munich · ★5.0 · Studio · 1 bed · 1.5 shared baths,124013012,Dominik,,Milbertshofen-Am Hart,48.18641,11.57446,Private room,224,2,17,2023-08-21,0.35,2,4,12,
32840860,Condo in Munich · ★4.50 · Studio · 1 bed · 1 bath,135728120,Mercy,,Milbertshofen-Am Hart,48.2192,11.57528,Entire home/apt,90,3,4,2019-10-31,0.07,1,17,0,
32906149,Boutique hotel in Munich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,247574305,MOMA1890 Boutique Hotel,,Au-Haidhausen,48.12887,11.60442,Hotel room,546,1,3,2019-06-09,0.06,7,0,0,
32907762,Rental unit in Munich · 2 bedrooms · 1 bed · 1 bath,247584003,Christoph,,Altstadt-Lehel,48.13802,11.58796,Entire home/apt,55,30,2,2019-08-04,0.04,1,0,0,
32931711,Rental unit in Munich · ★4.50 · 1 bedroom · 1 bed · 1 bath,6978894,Hannah,,Ludwigsvorstadt-Isarvorstadt,48.13089,11.56504,Entire home/apt,101,2,8,2022-09-29,0.15,1,0,1,
32948907,Rental unit in Munich · 2 bedrooms · 2 beds · 2 baths,247942551,Markus,,Neuhausen-Nymphenburg,48.15609,11.53146,Entire home/apt,200,5,0,,,1,143,0,
32950600,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,11256093,Theresa,,Maxvorstadt,48.14975,11.5553,Entire home/apt,135,4,11,2023-09-03,0.30,1,0,7,
32957335,Rental unit in Munich · ★4.92 · 2 bedrooms · 3 beds · 1 bath,1740387,Johannes,,Pasing-Obermenzing,48.14757,11.45635,Entire home/apt,380,2,134,2023-09-18,2.47,1,174,55,
32984048,Rental unit in Munich · ★4.89 · Studio · 2 beds · 1 bath,248234639,Phil,,Sendling,48.1187,11.54315,Entire home/apt,150,1,87,2022-10-27,1.60,1,0,4,
33034832,Rental unit in Munich · ★4.75 · Studio · 1 bed · 1 bath,27111794,Susanne,,Sendling-Westpark,48.11336,11.52989,Entire home/apt,45,270,4,2020-07-18,0.07,2,1,0,
33093376,Rental unit in Munich · ★4.89 · Studio · 1 bed · 1 bath,16297421,Apollo,,Untergiesing-Harlaching,48.11824,11.57613,Entire home/apt,188,3,63,2023-09-08,1.19,1,232,35,
33097750,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,11866198,Julian,,Laim,48.13052,11.49893,Entire home/apt,51,4,1,2019-11-29,0.02,1,0,0,
33116494,Home in Munich · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,91354635,Roswitha,,Aubing-Lochhausen-Langwied,48.13768,11.4234,Private room,57,3,7,2021-07-14,0.13,1,0,0,
33129590,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,39117625,Katharina,,Maxvorstadt,48.15561,11.56878,Private room,60,2,5,2022-04-18,0.09,1,0,0,
33151495,Aparthotel in Munich · 1 bedroom · 1 bed · 1 private bath,249602552,Boardinghouse  Amalienburg,,Pasing-Obermenzing,48.16464,11.48675,Private room,49,7,2,2022-08-30,0.04,9,337,0,
33163247,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,153552704,Peter,,Schwabing-Freimann,48.16674,11.58705,Entire home/apt,240,1,0,,,1,0,0,
33178833,Rental unit in Munich · ★4.95 · Studio · 1 bed · 1 bath,72038248,Daniela Und Tobias,,Au-Haidhausen,48.12632,11.59857,Entire home/apt,117,3,82,2023-09-08,1.53,1,5,20,
33187601,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,95012978,Bernhard,,Pasing-Obermenzing,48.14523,11.47712,Entire home/apt,140,22,3,2019-06-26,0.06,1,0,0,
33191905,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,248708766,Markus,,Schwabing-West,48.15804,11.56337,Entire home/apt,500,5,1,2019-04-11,0.02,1,0,0,
33192256,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,249053337,Florian,,Ludwigsvorstadt-Isarvorstadt,48.12963,11.55902,Private room,40,14,1,2019-05-05,0.02,1,0,0,
33192727,Place to stay in Munich · 2 bedrooms · 2 beds · 1 bath,248818311,Patrick,,Maxvorstadt,48.1465,11.54385,Entire home/apt,80,5,1,2019-06-23,0.02,1,0,0,
33202033,Loft in Munich · ★4.75 · 2 bedrooms · 2 beds · 3.5 baths,22958619,Lucilla,,Schwabing-Freimann,48.16257,11.5895,Entire home/apt,459,2,16,2019-09-19,0.30,2,243,0,
33221822,Rental unit in Munich · 1 bedroom · 1 bed · 1 private bath,122074417,Sebastian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09459,11.49329,Private room,140,4,2,2019-06-06,0.04,1,0,0,
33262026,Rental unit in Munich · ★5.0 · 2 bedrooms · 1 bed · 1 bath,4862698,Margaux,,Ramersdorf-Perlach,48.1221,11.599,Entire home/apt,65,2,9,2020-08-31,0.17,1,0,0,
33262776,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,133503176,Elena,,Schwabing-Freimann,48.18293112990041,11.597595386297867,Private room,86,2,0,,,1,0,0,
33309107,Rental unit in Munich · ★4.17 · 1 bedroom · 2 beds · 1 bath,63048104,Matthias,,Sendling,48.10666,11.54288,Entire home/apt,165,4,6,2023-08-06,0.12,1,0,3,
33310017,Rental unit in Munich · ★4.90 · 2 bedrooms · 2 beds · 2 baths,41323696,Ty,,Sendling,48.12494,11.54639,Entire home/apt,657,3,21,2023-09-18,0.39,1,325,1,
33330034,Rental unit in Munich · ★4.96 · 3 bedrooms · 4 beds · 2 baths,1621313,Regina,,Maxvorstadt,48.15515,11.56533,Entire home/apt,500,4,75,2023-09-19,1.38,6,161,35,
33332070,Rental unit in Munich · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,22490066,Arnaud,,Schwabing-Freimann,48.16214,11.59375,Entire home/apt,493,3,7,2023-05-12,0.13,1,0,4,
33335756,Rental unit in Munich · ★4.92 · 1 bedroom · 1 bed · 1 bath,251115375,Valerie,,Schwabing-Freimann,48.17622,11.59733,Entire home/apt,171,2,12,2021-08-29,0.23,1,47,0,
33337668,Rental unit in Munich · ★4.96 · 1 bedroom · 2 beds · 1 bath,102407770,Max,,Maxvorstadt,48.15377426147461,11.575522422790527,Entire home/apt,250,20,56,2023-07-15,1.03,4,302,3,
33352705,Boutique hotel in Munich · 1 bedroom · 1 bed · 1 private bath,247574305,MOMA1890 Boutique Hotel,,Au-Haidhausen,48.12887,11.60442,Hotel room,468,1,0,,,7,0,0,
33357184,Hotel in Munich · 1 bedroom · 1 bed · 1 private bath,251269265,Mike,,Moosach,48.178627,11.50532,Hotel room,230,1,1,2021-12-29,0.05,2,324,0,
33366203,Loft in Munich · ★4.85 · 1 bedroom · 2 beds · 1 bath,9706114,Matt,,Schwanthalerhöhe,48.13478,11.53611,Entire home/apt,300,1,32,2023-04-22,0.59,6,0,5,
33397702,Rental unit in Munich · ★4.60 · Studio · 1 bed · 1 bath,205832270,K Eins Mysecondhome De,,Ramersdorf-Perlach,48.111755,11.617298,Entire home/apt,999,25,10,2021-11-19,0.19,33,0,0,
33397844,Rental unit in Munich · ★4.71 · 1 bedroom · 2 beds · 1 bath,96124843,Tarik,,Tudering-Riem,48.13348,11.69855,Entire home/apt,119,2,14,2019-12-21,0.27,1,0,0,
33410779,Boutique hotel in Munich · 1 bedroom · 1 bed · 1 private bath,247574305,MOMA1890 Boutique Hotel,,Au-Haidhausen,48.128868103027344,11.604414939880371,Hotel room,593,1,0,,,7,0,0,
33411268,Boutique hotel in Munich · 1 bedroom · 1 bed · 1 private bath,247574305,MOMA1890 Boutique Hotel,,Au-Haidhausen,48.12887,11.60442,Hotel room,670,1,0,,,7,0,0,
33411641,Boutique hotel in Munich · 1 bedroom · 1 bed · 1 private bath,247574305,MOMA1890 Boutique Hotel,,Au-Haidhausen,48.12887,11.60442,Hotel room,670,1,2,2019-09-25,0.04,7,0,0,
33411842,Boutique hotel in Munich · 1 bedroom · 1 bed · 1 private bath,247574305,MOMA1890 Boutique Hotel,,Au-Haidhausen,48.12887,11.60442,Hotel room,565,1,1,2019-12-27,0.02,7,0,0,
33412250,Boutique hotel in Munich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,247574305,MOMA1890 Boutique Hotel,,Au-Haidhausen,48.128868103027344,11.604414939880371,Hotel room,473,1,3,2019-07-28,0.06,7,0,0,
33412699,Rental unit in Munich · ★4.85 · 2 bedrooms · 4 beds · 2 baths,251707687,Anton,,Maxvorstadt,48.14745,11.57503,Entire home/apt,275,5,129,2023-09-13,2.38,2,311,36,
33424994,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bath,1054701,Ricarda,,Tudering-Riem,48.11108,11.65746,Entire home/apt,107,1,5,2019-06-28,0.09,1,2,0,
33439780,Rental unit in Munich · ★4.85 · 1 bedroom · 2 beds · 1 bath,251707687,Anton,,Maxvorstadt,48.14546,11.57589,Entire home/apt,184,5,124,2023-09-11,2.29,2,332,29,
33463675,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,138494392,Anuschka,,Au-Haidhausen,48.13207,11.59751,Private room,79,2,19,2023-09-21,0.85,1,112,14,
33480139,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,1013283,Thomas,,Bogenhausen,48.15167,11.61309,Entire home/apt,85,14,10,2021-07-01,0.19,1,213,0,
33490602,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 bath,205832270,K Eins Mysecondhome De,,Ramersdorf-Perlach,48.111755,11.617298,Entire home/apt,999,25,26,2021-09-17,0.52,33,0,0,
33513487,Condo in Munich · 1 bedroom · 1 bed · 1 bath,64623354,Sascha,,Obergiesing,48.11342,11.58149,Entire home/apt,250,4,0,,,1,0,0,
33544938,Rental unit in Munich · ★4.67 · 1 bedroom · 2 beds · 1 shared bath,27400199,Ruth,,Berg am Laim,48.12192838971167,11.626741691594379,Private room,149,1,6,2023-09-17,0.11,2,1,3,
33547312,Rental unit in Munich · ★4.14 · 1 bedroom · 1 bed · 1 bath,31767948,Dominik,,Maxvorstadt,48.14767,11.5773,Entire home/apt,80,5,7,2023-02-17,0.13,1,0,4,
33570558,Serviced apartment in Munich · 3 bedrooms · 3 beds · 2.5 baths,2266917,Max,,Sendling-Westpark,48.11839,11.5249,Entire home/apt,600,28,1,2019-04-23,0.02,16,99,0,
33575912,Condo in Munich · ★4.88 · 3 bedrooms · 2 beds · 1 bath,253000003,Andreas,,Neuhausen-Nymphenburg,48.154596944737776,11.536746415344247,Entire home/apt,100,2,8,2023-09-04,0.60,3,0,7,
33587376,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,55923808,Astrid,,Sendling,48.11073,11.53892,Private room,60,3,0,,,1,0,0,
33600793,Rental unit in Munich · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,119868072,Susann,,Sendling,48.10479,11.53962,Private room,89,2,122,2023-09-08,2.25,2,7,34,
33626825,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,218558038,Laura,,Berg am Laim,48.12233,11.61714,Entire home/apt,95,7,1,2019-05-17,0.02,1,173,0,
33631731,Rental unit in Munich · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,13126380,Sumalee,,Maxvorstadt,48.14651,11.55339,Private room,186,1,7,2020-02-14,0.14,1,171,0,
33634972,Bungalow in Munich · ★4.71 · 6 bedrooms · 1 bed · Shared half-bath,972712,Michael,,Bogenhausen,48.1604,11.64977,Private room,25,1,7,2019-04-30,0.13,4,174,0,
33635514,Bed and breakfast in Munich · ★5.0 · 6 bedrooms · 1 bed · 1 shared bath,972712,Michael,,Bogenhausen,48.16269,11.65779,Private room,28,1,7,2022-01-01,0.32,4,143,0,
33671491,Rental unit in Munich · ★4.50 · 1 bedroom · 1 bed · 1 bath,48220845,Simon,,Ludwigsvorstadt-Isarvorstadt,48.12456,11.56386,Entire home/apt,50,9,4,2022-04-09,0.07,1,0,0,
33673725,Rental unit in Munich · ★4.97 · 1 bedroom · 1 bed · 1 private bath,130658015,Valerie & Stefan,,Schwabing-Freimann,48.17448,11.59913,Private room,65,2,29,2020-03-08,0.53,2,0,0,
33674320,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,224119696,Pietro,,Altstadt-Lehel,48.13241,11.57179,Entire home/apt,170,30,1,2022-05-29,0.06,1,0,0,
33682682,Rental unit in Munich · ★4.33 · 1 bedroom · 2 beds · 1 shared bath,253879949,Kailash,,Ramersdorf-Perlach,48.10364,11.65545,Private room,36,1,10,2020-01-08,0.19,1,0,0,
33700855,Rental unit in Munich · ★4.71 · 1 bedroom · 1 bed · 1 bath,31421671,Damien,,Maxvorstadt,48.15117,11.5545,Entire home/apt,60,2,7,2019-11-03,0.13,1,0,0,
33709767,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,36137621,Christopher,,Schwabing-West,48.16219,11.56525,Entire home/apt,80,2,2,2019-06-27,0.04,1,0,0,
33716757,Rental unit in Munich · ★4.94 · 1 bedroom · 1 bed,10607810,Thomas,,Pasing-Obermenzing,48.14699,11.45006,Shared room,73,2,17,2023-08-11,0.31,1,364,4,
33731589,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,38944190,Antonia,,Au-Haidhausen,48.13764,11.61323,Entire home/apt,149,7,18,2023-07-13,0.74,1,0,9,
33742550,Hostel in Munich · ★4.0 · 1 bedroom · 3 beds · 1 shared bath,254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,226,2,6,2023-09-21,0.12,10,356,2,
33743760,Hostel in Munich · 1 bedroom · 3 beds · 1 shared bath,254350209,Bernhard,,Schwanthalerhöhe,48.13596,11.53821,Private room,226,2,2,2022-09-27,0.16,10,360,2,
33762864,Rental unit in Munich · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,74423523,Maurice,,Schwabing-West,48.17711,11.58092,Private room,50,3,11,2019-09-19,0.20,2,0,0,
33763457,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,97631446,Julia,,Schwabing-Freimann,48.16536,11.58391,Private room,43,2,5,2023-07-22,0.09,1,0,4,
35539446,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,46390858,Lena,,Neuhausen-Nymphenburg,48.14999,11.53074,Entire home/apt,600,100,1,2019-09-28,0.02,1,178,0,
33767567,Rental unit in Munich · ★5.0 · 2 bedrooms · 3 beds · 1 private bath,11624518,Hilli,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09122,11.49918,Private room,134,1,23,2023-09-22,0.43,2,150,9,
33770535,Townhouse in Munich · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,7231318,Beate,,Untergiesing-Harlaching,48.08828,11.55341,Private room,50,1,9,2023-07-24,1.91,2,342,9,
33792601,Townhouse in Munich · ★4.97 · 1 bedroom · 1 bed · 1 private bath,11624518,Hilli,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08342,11.49479,Private room,75,1,31,2023-09-18,0.64,2,333,16,
33841387,Rental unit in Munich · ★4.94 · 1 bedroom · 2 beds · 1 bath,130658015,Valerie & Stefan,,Schwabing-Freimann,48.17641,11.59808,Entire home/apt,335,2,33,2023-08-06,0.64,2,31,11,
33845549,Rental unit in Munich · ★4.83 · 1 bedroom · 2 beds · 1 bath,39367376,Anna,,Maxvorstadt,48.14477,11.56881,Entire home/apt,230,2,23,2020-09-13,0.44,3,0,0,
33865058,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,27151179,Christian,,Sendling,48.12072,11.54847,Entire home/apt,338,2,1,2019-05-19,0.02,1,5,0,
33866818,Rental unit in Munich · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,108529072,Kirsten,,Laim,48.14202,11.50721,Private room,150,7,38,2023-06-30,0.71,1,144,12,
33920461,Rental unit in Munich · ★5.0 · Studio · 1 bed · 1 bath,256158690,Johannes,,Berg am Laim,48.11936,11.64341,Entire home/apt,85,2,18,2022-07-21,0.34,1,81,0,
34009693,Hostel in Munich · ★4.60 · 1 bedroom · 3 beds · 1 shared bath,254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,226,2,5,2022-10-03,0.10,10,360,2,
34027690,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,123877724,Stefan,,Neuhausen-Nymphenburg,48.14512,11.52948,Private room,32,14,2,2019-06-30,0.04,1,0,0,
34058783,Rental unit in Munich · ★4.83 · 3 bedrooms · 5 beds · 1.5 baths,3037624,Tanja,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07912,11.51214,Entire home/apt,400,2,24,2023-09-06,0.46,2,258,10,
34193278,Rental unit in Munich · ★4.93 · 1 bedroom · 2 beds · 1 bath,1936135,Sweet,,Sendling,48.11318,11.55102,Entire home/apt,99,180,27,2023-08-01,0.56,2,234,13,
34194191,Rental unit in Munich · ★New · 2 bedrooms · 1 bed · 1 bath,45120463,Eva-Maria,,Ludwigsvorstadt-Isarvorstadt,48.137615,11.553809,Entire home/apt,140,2,0,,,1,150,0,
34239679,Rental unit in Munich · ★4.81 · Studio · 1 bed · 1 bath,205832270,K Eins Mysecondhome De,,Ramersdorf-Perlach,48.11174,11.61734,Entire home/apt,999,25,16,2021-08-28,0.32,33,1,0,
34240148,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,205832270,K Eins Mysecondhome De,,Ramersdorf-Perlach,48.11174,11.617343,Entire home/apt,999,25,2,2021-10-03,0.04,33,0,0,
34298106,Condo in Munich · ★4.86 · 1 bedroom · 2 beds · 1 bath,54373205,Waltraud,,Au-Haidhausen,48.12912,11.60253,Entire home/apt,280,1,51,2023-09-20,0.98,1,93,15,
34312665,Rental unit in Munich · ★4.82 · 3 bedrooms · 3 beds · 2 baths,259041583,Matthias,,Altstadt-Lehel,48.13391,11.57959,Entire home/apt,1461,1,108,2023-09-06,2.09,1,269,34,
34331943,Rental unit in Munich · ★4.70 · 1 bedroom · 2 beds · 1 bath,28482431,Adriana,,Ludwigsvorstadt-Isarvorstadt,48.13024,11.579,Entire home/apt,300,1,158,2023-09-08,2.98,5,36,48,
34332883,Rental unit in Munich · 3 bedrooms · 5 beds · 1.5 baths,218630091,Katrin,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08301,11.52021,Entire home/apt,160,7,2,2019-08-24,0.04,1,169,0,
34337311,Rental unit in Munich · ★4.61 · 1 bedroom · 2 beds · 1 bath,127489266,Easystreet,,Ramersdorf-Perlach,48.09704,11.64539,Entire home/apt,205,1,70,2023-09-07,1.33,7,81,17,
34338749,Hostel in Munich · ★4.80 · 2 bedrooms · 2 beds · 1 shared bath,254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,226,2,5,2023-09-22,0.10,10,358,3,
34431776,Rental unit in Munich · ★4.69 · 1 bedroom · 1 bed · 1 bath,28482431,Adriana,,Ludwigsvorstadt-Isarvorstadt,48.13081,11.57832,Entire home/apt,214,1,129,2023-09-04,2.43,5,36,37,
34436149,Rental unit in Munich · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,21198286,Gabriela,,Schwabing-West,48.1639,11.57251,Entire home/apt,234,3,58,2023-09-19,1.09,1,192,24,
34444247,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,5236407,Silvija,,Sendling,48.11684036254883,11.548094749450684,Private room,59,2,15,2023-08-27,0.28,1,67,3,
34467603,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 bath,44369688,Christine,,Obergiesing,48.1125,11.58298,Entire home/apt,96,1,12,2023-05-29,0.90,1,0,10,
34487416,Rental unit in Munich · ★5.0 · Studio · 2 beds · 1 bath,260111380,Romana,,Bogenhausen,48.13898,11.61619,Entire home/apt,52,2,21,2022-11-14,0.40,1,44,5,
34506692,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,75361555,Fatih,,Ludwigsvorstadt-Isarvorstadt,48.12997,11.56345,Entire home/apt,514,2,4,2023-09-19,0.25,1,0,1,
34522268,Townhouse in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,45070061,Nicola,,Tudering-Riem,48.12999,11.69637,Private room,40,2,3,2022-11-30,0.06,2,66,1,
34542675,Rental unit in Munich · ★4.79 · 2 bedrooms · 4 beds · 1.5 baths,63404621,Tatiana,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0901,11.51311,Entire home/apt,379,3,29,2023-09-18,0.55,1,220,7,
34558936,Rental unit in Munich · 2 bedrooms · 1 bed · 2.5 baths,5733195,Christine,,Ludwigsvorstadt-Isarvorstadt,48.13005,11.56842,Entire home/apt,210,92,1,2019-06-30,0.02,3,84,0,
34592681,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,21257270,Isabelle,,Schwanthalerhöhe,48.13775,11.54674,Private room,50,14,0,,,1,0,0,
34642714,Rental unit in Munich · ★4.88 · 1 bedroom · 2 beds · 1 bath,261350216,Elisabeth,,Hadern,48.11381,11.48423,Entire home/apt,101,2,131,2023-09-03,2.48,1,106,42,
34643456,Hostel in Munich · ★5.0 · 2 bedrooms · 6 beds · 1 shared bath,254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,226,2,5,2023-09-18,0.10,10,351,4,
34644248,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,243949708,Alaa,,Ramersdorf-Perlach,48.12039,11.60282,Entire home/apt,200,10,0,,,1,90,0,
34646273,Rental unit in Munich · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,261377503,Stefanie,,Feldmoching-Hasenbergl,48.1995,11.53047,Private room,122,1,14,2019-10-02,0.26,1,362,0,
34659099,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,211063865,Jakob,,Maxvorstadt,48.1533,11.5547,Private room,120,4,2,2023-04-19,0.04,2,85,1,
34659449,Rental unit in Munich · ★4.97 · 1 bedroom · 1 bed · 1 bath,11718857,Edith,,Neuhausen-Nymphenburg,48.14594,11.54115,Entire home/apt,187,3,34,2023-09-19,0.66,1,45,9,
34663855,Rental unit in Munich · ★4.0 · 1 bedroom · 2 beds · 1 private bath,174141633,Laura,,Ludwigsvorstadt-Isarvorstadt,48.12945,11.57701,Private room,55,15,3,2021-08-01,0.06,1,32,0,
34666784,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,93639417,Markus,,Schwabing-West,48.15849,11.56592,Private room,120,2,6,2021-02-25,0.11,1,167,0,
34670359,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,250748781,Ramon,,Milbertshofen-Am Hart,48.18355,11.58016,Entire home/apt,80,183,1,2023-09-19,1,1,344,1,
34677963,Rental unit in Munich · ★4.48 · 1 bedroom · 1 bed · 1 bath,28482431,Adriana,,Ludwigsvorstadt-Isarvorstadt,48.13014,11.57838,Entire home/apt,214,1,132,2023-09-05,2.51,5,44,34,
34704981,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,261763416,Alena,,Schwabing-Freimann,48.1657802,11.5899686,Shared room,200,1,1,2023-06-15,0.30,1,365,1,
34762968,Rental unit in Munich · 2 bedrooms · 4 beds · 1 bath,2710946,Severina,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07636,11.52554,Entire home/apt,110,4,2,2021-11-01,0.04,1,0,0,
34781355,Rental unit in Munich · Studio · 1 bed · 1 bath,261196590,Dirk,,Maxvorstadt,48.15284,11.5696,Entire home/apt,70,3,1,2022-01-13,0.05,1,0,0,
34845492,Rental unit in Munich · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,262704522,Andrea,,Bogenhausen,48.14355,11.6174,Private room,48,7,24,2023-09-14,0.46,1,74,4,
34853535,Condo in Munich · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,262755843,Christine,,Schwanthalerhöhe,48.13923,11.54296,Entire home/apt,90,3,6,2023-09-02,0.12,1,8,1,
34861094,Bed and breakfast in Munich · ★4.59 · 1 bedroom · 1 bed · 1 private bath,172463689,Michele,,Ludwigsvorstadt-Isarvorstadt,48.13641,11.55692,Hotel room,81,1,88,2023-09-01,1.74,4,0,17,
34885878,Rental unit in Munich · ★5.0 · Studio · 1 bed · 1 bath,202002417,Axel,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0857,11.48534,Entire home/apt,145,2,15,2023-09-22,0.29,1,2,8,
34928560,Loft in Munich · ★4.95 · Studio · 1 bed · 1 bath,1773186,Caroline & Tobias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08721,11.51923,Entire home/apt,156,2,77,2023-09-08,1.49,3,66,50,
34958762,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 bath,50722293,Nadine,,Sendling,48.12735,11.53972,Entire home/apt,150,4,8,2023-09-14,0.50,1,76,6,
34996560,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,211063865,Jakob,,Maxvorstadt,48.15313,11.55569,Private room,150,4,7,2023-08-05,0.13,2,57,5,
35000999,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 baths,68809617,Lorant,,Maxvorstadt,48.1496,11.55309,Private room,119,3,2,2023-06-17,0.17,3,2,2,
35010350,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,51257579,Crystal,,Feldmoching-Hasenbergl,48.21451893851545,11.55720980344468,Private room,119,3,7,2023-07-10,1.07,2,179,7,
35027027,Rental unit in Munich · ★5.0 · Studio · 1 bed · 1 bath,8849706,Tatiana,,Schwabing-West,48.16189,11.57245,Entire home/apt,100,2,4,2023-05-20,0.08,1,0,3,
